PARAMETER,Scenario,REGION,TECHNOLOGY,FUEL,EMISSION,MODE_OF_OPERATION,YEAR,TIMESLICE,SEASON,DAYTYPE,DAILYTIMEBRACKET,STORAGE,Value
OperationalLife,PLANDEACCION,ECU,TRNFRELIGDSL,,,,,,,,,,16.0
OperationalLife,PLANDEACCION,ECU,TRNFRELIGHYBGSL,,,,,,,,,,16.0
OperationalLife,PLANDEACCION,ECU,TRNFRELIGGSL,,,,,,,,,,16.0
OperationalLife,PLANDEACCION,ECU,TRNFRELIGLPG,,,,,,,,,,16.0
OperationalLife,PLANDEACCION,ECU,TRNCATTRUELE,,,,,,,,,,16.0
OperationalLife,PLANDEACCION,ECU,TRNFRERAIHYD,,,,,,,,,,1.0
OperationalLife,PLANDEACCION,ECU,TRNFRERAIELE,,,,,,,,,,30.0
OperationalLife,PLANDEACCION,ECU,TRNFRERAIDSL,,,,,,,,,,1.0
OperationalLife,PLANDEACCION,ECU,T4_DSLPUB,,,,,,,,,,1.0
OperationalLife,PLANDEACCION,ECU,T4_NGSPUB,,,,,,,,,,1.0
OperationalLife,PLANDEACCION,ECU,T4_HYDPUB,,,,,,,,,,1.0
OperationalLife,PLANDEACCION,ECU,T4_ELEPUB,,,,,,,,,,1.0
OperationalLife,PLANDEACCION,ECU,T4_LPGPUB,,,,,,,,,,1.0
OperationalLife,PLANDEACCION,ECU,T4_GSLPUB,,,,,,,,,,1.0
OperationalLife,PLANDEACCION,ECU,T4_ELEPRI,,,,,,,,,,1.0
OperationalLife,PLANDEACCION,ECU,T4_GSLPRI,,,,,,,,,,1.0
OperationalLife,PLANDEACCION,ECU,T4_DSLPRI,,,,,,,,,,1.0
OperationalLife,PLANDEACCION,ECU,T4_NGSPRI,,,,,,,,,,1.0
OperationalLife,PLANDEACCION,ECU,T4_LPGPRI,,,,,,,,,,1.0
OperationalLife,PLANDEACCION,ECU,T4_DSLHEA,,,,,,,,,,1.0
OperationalLife,PLANDEACCION,ECU,T4_HYDHEA,,,,,,,,,,1.0
OperationalLife,PLANDEACCION,ECU,T4_ELEHEA,,,,,,,,,,1.0
OperationalLife,PLANDEACCION,ECU,T4_GSLHEA,,,,,,,,,,1.0
OperationalLife,PLANDEACCION,ECU,T4_LPGHEA,,,,,,,,,,1.0
OperationalLife,PLANDEACCION,ECU,T4_DSLMED,,,,,,,,,,1.0
OperationalLife,PLANDEACCION,ECU,T4_NGSMED,,,,,,,,,,1.0
OperationalLife,PLANDEACCION,ECU,T4_HYDMED,,,,,,,,,,1.0
OperationalLife,PLANDEACCION,ECU,T4_ELEMED,,,,,,,,,,1.0
OperationalLife,PLANDEACCION,ECU,T4_GSLMED,,,,,,,,,,1.0
OperationalLife,PLANDEACCION,ECU,T4_LPGMED,,,,,,,,,,1.0
OperationalLife,PLANDEACCION,ECU,T4_DSLLIG,,,,,,,,,,1.0
OperationalLife,PLANDEACCION,ECU,T4_NGSLIG,,,,,,,,,,1.0
OperationalLife,PLANDEACCION,ECU,T4_ELELIG,,,,,,,,,,1.0
OperationalLife,PLANDEACCION,ECU,T4_GSLLIG,,,,,,,,,,1.0
OperationalLife,PLANDEACCION,ECU,T4_LPGLIG,,,,,,,,,,1.0
OperationalLife,PLANDEACCION,ECU,ELE_TRANS,,,,,,,,,,60.0
OperationalLife,PLANDEACCION,ECU,ELE_DISTR,,,,,,,,,,60.0
OperationalLife,PLANDEACCION,ECU,REFCRU,,,,,,,,,,70.0
OperationalLife,PLANDEACCION,ECU,REFCRUDSL,,,,,,,,,,70.0
OperationalLife,PLANDEACCION,ECU,REFCRUGSL,,,,,,,,,,70.0
OperationalLife,PLANDEACCION,ECU,REFCRULPG,,,,,,,,,,70.0
OperationalLife,PLANDEACCION,ECU,REFCRUFOI,,,,,,,,,,70.0
OperationalLife,PLANDEACCION,ECU,REFCRUKJF,,,,,,,,,,70.0
OperationalLife,PLANDEACCION,ECU,REFCRUCOK,,,,,,,,,,70.0
OperationalLife,PLANDEACCION,ECU,REFNONENE,,,,,,,,,,70.0
OperationalLife,PLANDEACCION,ECU,REFCRURED,,,,,,,,,,70.0
OperationalLife,PLANDEACCION,ECU,CENGASPRO,,,,,,,,,,1.0
OperationalLife,PLANDEACCION,ECU,CENGASGSL,,,,,,,,,,1.0
OperationalLife,PLANDEACCION,ECU,CENGASLPG,,,,,,,,,,1.0
OperationalLife,PLANDEACCION,ECU,NGS_DISTR,,,,,,,,,,70.0
OperationalLife,PLANDEACCION,ECU,PP_BGSICE,,,,,,,,,,20.0
OperationalLife,PLANDEACCION,ECU,PP_CHP,,,,,,,,,,20.0
OperationalLife,PLANDEACCION,ECU,PP_SUG,,,,,,,,,,20.0
OperationalLife,PLANDEACCION,ECU,PP_BMSTST,,,,,,,,,,20.0
OperationalLife,PLANDEACCION,ECU,PP_COA,,,,,,,,,,40.0
OperationalLife,PLANDEACCION,ECU,PP_FOIICE,,,,,,,,,,15.0
OperationalLife,PLANDEACCION,ECU,PP_FOITST,,,,,,,,,,15.0
OperationalLife,PLANDEACCION,ECU,PP_DSLICE,,,,,,,,,,15.0
OperationalLife,PLANDEACCION,ECU,PP_DSLTGS,,,,,,,,,,21.0
OperationalLife,PLANDEACCION,ECU,PP_NGSTGS,,,,,,,,,,30.0
OperationalLife,PLANDEACCION,ECU,PP_CRU,,,,,,,,,,40.0
OperationalLife,PLANDEACCION,ECU,PP_TPP,,,,,,,,,,1.0
OperationalLife,PLANDEACCION,ECU,PP_WASICE,,,,,,,,,,20.0
OperationalLife,PLANDEACCION,ECU,PPIDSLGALICE,,,,,,,,,,15.0
